Scenario - 
Logfile written - 12/07/2015 13:24:42

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

N_01_pre	4	Picture	+	1250957	0	1	19999	2	0	19880	other	0
N_01_pre	6	Picture	+	1312455	0	1	18832	3	0	18680	other	0
N_01_pre	8	Picture	+	1372619	0	1	15500	2	0	15450	other	0
N_01_pre	10	Picture	+	1429451	0	1	16999	2	0	16930	other	0
N_01_pre	12	Picture	+	1487782	0	1	17833	2	0	17730	other	0
N_01_pre	14	Picture	+	1546947	0	1	15166	2	0	15080	other	0
N_01_pre	16	Picture	+	1603445	0	1	16499	2	0	16450	other	0
N_01_pre	18	Picture	+	1661276	0	1	18833	2	0	18690	other	0
N_01_pre	20	Picture	+	1721441	0	1	17666	2	0	17640	other	0
N_01_pre	22	Picture	+	1780272	0	1	17999	3	0	17870	other	0
N_01_pre	24	Picture	+	1839270	0	1	18833	2	0	18780	other	0
N_01_pre	26	Picture	+	1900101	0	2	19666	4	0	19570	other	0
N_01_pre	28	Picture	+	1961099	0	1	16500	2	0	16400	other	0
N_01_pre	30	Picture	+	2018931	0	1	16166	2	0	16000	other	0
N_01_pre	32	Picture	+	2076429	0	1	19832	3	0	19760	other	0
N_01_pre	34	Picture	+	2137593	0	2	20000	3	0	19890	other	0
N_01_pre	36	Picture	+	2198925	0	1	19832	2	0	19770	other	0
N_01_pre	38	Picture	+	2260089	0	1	18500	2	0	18390	other	0
N_01_pre	40	Picture	+	2319920	0	2	18167	3	0	18040	other	0
N_01_pre	42	Picture	+	2379418	0	2	18833	3	0	18820	other	0
N_01_pre	44	Picture	+	2439583	0	1	18333	2	0	18270	other	0
N_01_pre	46	Picture	+	2498914	0	2	15500	3	0	15390	other	0
N_01_pre	48	Picture	+	2555746	0	1	16333	2	0	16160	other	0
N_01_pre	50	Picture	+	2613411	0	1	19332	2	0	19280	other	0
N_01_pre	52	Picture	+	2674075	0	1	19333	2	0	19280	other	0
N_01_pre	54	Picture	+	2734406	0	2	17666	4	0	17640	other	0
N_01_pre	56	Picture	+	2793404	0	2	19000	3	0	18910	other	0
N_01_pre	58	Picture	+	2853736	0	1	18666	2	0	18640	other	0
N_01_pre	60	Picture	+	2913734	0	1	19666	2	0	19590	other	0
N_01_pre	62	Picture	+	2974732	0	1	16332	2	0	16240	other	0
N_01_pre	64	Picture	+	3032396	0	1	17333	2	0	17290	other	0
N_01_pre	66	Picture	+	3091061	0	1	15166	2	0	15060	other	0
N_01_pre	68	Picture	+	3147559	0	1	18333	2	0	18290	other	0
N_01_pre	70	Picture	+	3207224	0	1	19499	2	0	19450	other	0
N_01_pre	72	Picture	+	3268055	0	1	15833	2	0	15770	other	0
N_01_pre	74	Picture	+	3325220	0	1	15332	3	0	15270	other	0
N_01_pre	76	Picture	+	3381884	0	2	17500	3	0	17350	other	0
N_01_pre	78	Picture	+	3440716	0	1	15333	2	0	15170	other	0
N_01_pre	80	Picture	+	3497881	0	1	15166	2	0	15070	other	0
N_01_pre	82	Picture	+	3554379	0	1	17666	2	0	17640	other	0
N_01_pre	84	Picture	+	3613377	0	1	17499	2	0	17360	other	0
N_01_pre	86	Picture	+	3671875	0	1	19166	2	0	19150	other	0
N_01_pre	88	Picture	+	3732373	0	1	19832	2	0	19800	other	0
N_01_pre	90	Picture	+	3793537	0	1	16166	2	0	16140	other	0
N_01_pre	92	Picture	+	3851035	0	1	15500	2	0	15330	other	0
N_01_pre	94	Picture	+	3907867	0	1	17832	2	0	17790	other	0
N_01_pre	96	Picture	+	3967031	0	1	16166	3	0	16030	other	0
N_01_pre	98	Picture	+	4024529	0	1	15666	3	0	15620	other	0
N_01_pre	100	Picture	+	4081361	0	1	19499	2	0	19370	other	0
N_01_pre	102	Picture	+	4142192	0	1	19333	2	0	19170	other	0
N_01_pre	104	Picture	+	4202523	0	1	19666	2	0	19510	other	0
N_01_pre	106	Picture	+	4263521	0	1	18666	2	0	18600	other	0
N_01_pre	108	Picture	+	4323519	0	1	16666	2	0	16520	other	0
N_01_pre	110	Picture	+	4381517	0	1	16833	2	0	16810	other	0
N_01_pre	112	Picture	+	4439515	0	2	18500	3	0	18470	other	0
N_01_pre	114	Picture	+	4499347	0	1	15999	2	0	15960	other	0
N_01_pre	116	Picture	+	4557178	0	1	19499	2	0	19440	other	0
N_01_pre	118	Picture	+	4618009	0	1	20000	2	0	19930	other	0
N_01_pre	120	Picture	+	4679340	0	2	16167	3	0	16090	other	0
N_01_pre	122	Picture	+	4736839	0	1	19665	3	0	19550	other	0
N_01_pre	124	Picture	+	4797836	0	2	18166	4	0	18020	other	0
N_01_pre	126	Picture	+	4857334	0	2	16000	3	0	15960	other	0
N_01_pre	128	Picture	+	4914333	0	1	15999	2	0	15900	other	0
N_01_pre	130	Picture	+	4971664	0	1	17833	2	0	17770	other	0
N_01_pre	132	Picture	+	5030829	0	1	19499	2	0	19370	other	0
N_01_pre	134	Picture	+	5091660	0	1	17833	2	0	17670	other	0
N_01_pre	136	Picture	+	5150824	0	2	16167	3	0	16040	other	0
N_01_pre	138	Picture	+	5208322	0	2	16167	3	0	16060	other	0
N_01_pre	140	Picture	+	5265821	0	1	16999	2	0	16980	other	0
N_01_pre	142	Picture	+	5324152	0	1	19499	2	0	19380	other	0
N_01_pre	144	Picture	+	5384983	0	1	16500	2	0	16380	other	0
N_01_pre	146	Picture	+	5442648	0	1	18666	2	0	18590	other	0
N_01_pre	148	Picture	+	5502646	0	1	18499	2	0	18370	other	0
N_01_pre	150	Picture	+	5562477	0	1	19166	2	0	19050	other	0
N_01_pre	152	Picture	+	5622975	0	1	17333	2	0	17200	other	0
N_01_pre	154	Picture	+	5681640	0	1	16833	2	0	16730	other	0
N_01_pre	156	Picture	+	5739805	0	1	17832	2	0	17780	other	0
N_01_pre	158	Picture	+	5798636	0	1	16666	2	0	16540	other	0
N_01_pre	160	Picture	+	5856301	0	1	15832	3	0	15720	other	0
N_01_pre	162	Picture	+	5913465	0	1	16333	2	0	16300	other	0
N_01_pre	164	Picture	+	5970963	0	2	15167	3	0	15150	other	0
N_01_pre	166	Picture	+	6027461	0	2	18500	3	0	18350	other	0
N_01_pre	168	Picture	+	6087293	0	1	18666	2	0	18580	other	0
N_01_pre	170	Picture	+	6147291	0	1	19832	3	0	19790	other	0
N_01_pre	172	Picture	+	6208455	0	1	15666	3	0	15510	other	0
N_01_pre	174	Picture	+	6265453	0	2	19500	3	0	19480	other	0
N_01_pre	176	Picture	+	6326285	0	1	15332	3	0	15260	other	0
N_01_pre	178	Picture	+	6382949	0	2	16500	3	0	16480	other	0
N_01_pre	180	Picture	+	6440780	0	2	16667	3	0	16520	other	0
N_01_pre	182	Picture	+	6498779	0	1	18999	2	0	18870	other	0
