Scenario - 
Logfile written - 02/26/2016 11:17:02

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

N11	4	Picture	+	1250969	0	1	17666	1	0	17520	other	0
N11	6	Picture	+	1310967	0	1	19999	1	0	19840	other	0
N11	8	Picture	+	1373132	0	1	19166	1	0	19130	other	0
N11	10	Picture	+	1434464	0	1	19500	1	0	19440	other	0
N11	12	Picture	+	1495796	0	1	17166	1	0	17070	other	0
N11	14	Picture	+	1554794	0	1	18500	1	0	18420	other	0
N11	16	Picture	+	1615293	0	1	16833	1	0	16760	other	0
N11	18	Picture	+	1674291	0	1	18500	1	0	18410	other	0
N11	20	Picture	+	1734623	0	1	17666	1	0	17490	other	0
N11	22	Picture	+	1794288	0	1	17666	1	0	17500	other	0
N11	24	Picture	+	1853954	0	1	15166	1	0	15010	other	0
N11	26	Picture	+	1911119	0	1	18333	1	0	18220	other	0
N11	28	Picture	+	1971451	0	1	15333	1	0	15190	other	0
N11	30	Picture	+	2028616	0	1	19500	1	0	19410	other	0
N11	32	Picture	+	2090114	0	1	15166	1	0	15020	other	0
N11	34	Picture	+	2147113	0	1	18000	1	0	17950	other	0
N11	36	Picture	+	2207112	0	1	18500	1	0	18410	other	0
N11	38	Picture	+	2267610	0	1	17000	1	0	16950	other	0
N11	40	Picture	+	2326442	0	1	18333	1	0	18260	other	0
N11	42	Picture	+	2386940	0	1	15500	1	0	15430	other	0
N11	44	Picture	+	2444439	0	1	19499	1	0	19470	other	0
N11	46	Picture	+	2506104	0	1	18333	1	0	18230	other	0
N11	48	Picture	+	2566269	0	1	18166	1	0	18110	other	0
N11	50	Picture	+	2626601	0	1	18166	1	0	18090	other	0
N11	52	Picture	+	2686766	0	1	15500	1	0	15450	other	0
N11	54	Picture	+	2744432	0	1	17666	1	0	17550	other	0
N11	56	Picture	+	2804430	0	1	16333	1	0	16270	other	0
N11	58	Picture	+	2862929	0	1	17666	1	0	17560	other	0
N11	60	Picture	+	2922427	0	1	19500	1	0	19340	other	0
N11	62	Picture	+	2983926	0	1	19500	1	0	19350	other	0
N11	64	Picture	+	3045424	0	1	18833	1	0	18760	other	0
N11	66	Picture	+	3106422	0	1	17333	1	0	17290	other	0
N11	68	Picture	+	3165754	0	1	18000	1	0	17830	other	0
N11	70	Picture	+	3225586	0	1	19999	1	0	19880	other	0
N11	72	Picture	+	3287751	0	1	20000	1	0	19950	other	0
N11	74	Picture	+	3349583	0	1	19166	1	0	19150	other	0
N11	76	Picture	+	3410748	0	1	17666	1	0	17490	other	0
N11	78	Picture	+	3470580	0	1	16666	1	0	16560	other	0
N11	80	Picture	+	3529245	0	1	16666	1	0	16530	other	0
N11	82	Picture	+	3588077	0	1	19000	1	0	18910	other	0
N11	84	Picture	+	3649076	0	1	15166	1	0	15130	other	0
N11	86	Picture	+	3706074	0	1	18000	1	0	17850	other	0
N11	88	Picture	+	3765906	0	1	19500	1	0	19420	other	0
N11	90	Picture	+	3827571	0	1	19500	1	0	19480	other	0
N11	92	Picture	+	3888903	0	1	16166	1	0	16090	other	0
N11	94	Picture	+	3947235	0	1	19333	1	0	19310	other	0
N11	96	Picture	+	4008400	0	1	17666	1	0	17500	other	0
N11	98	Picture	+	4068065	0	1	15666	1	0	15560	other	0
N11	100	Picture	+	4125730	0	1	19833	1	0	19670	other	0
N11	102	Picture	+	4187229	0	1	19166	1	0	19130	other	0
N11	104	Picture	+	4248394	0	1	19500	1	0	19460	other	0
N11	106	Picture	+	4309726	0	1	17500	1	0	17400	other	0
N11	108	Picture	+	4369391	0	1	19833	1	0	19750	other	0
N11	110	Picture	+	4431223	0	1	18499	1	0	18390	other	0
N11	112	Picture	+	4491555	0	1	19166	1	0	19050	other	0
N11	114	Picture	+	4552720	0	1	17000	1	0	16910	other	0
N11	116	Picture	+	4611885	0	1	18833	1	0	18700	other	0
N11	118	Picture	+	4672717	0	1	18666	1	0	18560	other	0
N11	120	Picture	+	4733382	0	1	19500	1	0	19420	other	0
N11	122	Picture	+	4794880	0	1	15666	1	0	15610	other	0
N11	124	Picture	+	4852712	0	1	17000	1	0	16870	other	0
N11	126	Picture	+	4911877	0	1	19833	1	0	19810	other	0
N11	128	Picture	+	4973709	0	1	19500	1	0	19350	other	0
N11	130	Picture	+	5035041	0	1	19166	1	0	19000	other	0
N11	132	Picture	+	5096540	0	1	19166	1	0	19140	other	0
N11	134	Picture	+	5157538	0	1	19666	1	0	19490	other	0
