Scenario - 
Logfile written - 03/04/2016 08:50:26

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

n18	4	Picture	+	1250972	0	1	17333	1	0	17210	other	0
n18	6	Picture	+	1310637	0	1	19833	1	0	19680	other	0
n18	8	Picture	+	1372302	0	1	18000	1	0	17840	other	0
n18	10	Picture	+	1432301	0	1	18333	1	0	18230	other	0
n18	12	Picture	+	1492466	0	1	19666	1	0	19630	other	0
n18	14	Picture	+	1554298	0	1	18666	1	0	18510	other	0
n18	16	Picture	+	1615130	0	1	20166	1	0	19990	other	0
n18	18	Picture	+	1677462	0	1	16666	1	0	16580	other	0
n18	20	Picture	+	1736128	0	1	17166	1	0	17090	other	0
n18	22	Picture	+	1795293	0	1	18666	1	0	18650	other	0
n18	24	Picture	+	1855958	0	1	16666	1	0	16560	other	0
n18	26	Picture	+	1914790	0	1	15500	1	0	15330	other	0
n18	28	Picture	+	1972456	0	1	19166	1	0	19050	other	0
n18	30	Picture	+	2033621	0	1	17333	1	0	17310	other	0
n18	32	Picture	+	2092953	0	1	18333	1	0	18290	other	0
n18	34	Picture	+	2153118	0	1	15666	1	0	15530	other	0
n18	36	Picture	+	2210950	0	1	18833	1	0	18730	other	0
n18	38	Picture	+	2271949	0	1	19666	1	0	19490	other	0
n18	40	Picture	+	2333614	0	1	16666	1	0	16630	other	0
n18	42	Picture	+	2392446	0	1	15833	1	0	15730	other	0
n18	44	Picture	+	2450445	0	1	18333	1	0	18230	other	0
n18	46	Picture	+	2510610	0	1	19166	1	0	19140	other	0
n18	48	Picture	+	2571776	0	1	18333	1	0	18180	other	0
n18	50	Picture	+	2632274	0	1	17500	1	0	17330	other	0
n18	52	Picture	+	2691606	0	1	19166	1	0	19030	other	0
n18	54	Picture	+	2752772	0	1	15166	1	0	15130	other	0
n18	56	Picture	+	2810104	0	1	16333	1	0	16240	other	0
n18	58	Picture	+	2868269	0	1	19666	1	0	19530	other	0
n18	60	Picture	+	2929934	0	1	17000	1	0	16860	other	0
n18	62	Picture	+	2988933	0	1	16666	1	0	16530	other	0
n18	64	Picture	+	3047765	0	1	17000	1	0	16870	other	0
n18	66	Picture	+	3106930	0	1	17833	1	0	17780	other	0
n18	68	Picture	+	3166596	0	1	15166	1	0	15060	other	0
