Scenario - 
Logfile written - 02/09/2016 10:43:01

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

H_03	4	Picture	+	1250860	0	1	19015	3	0	18880	other	0
H_03	5	Picture	neu_10a.jpg	1271876	0	3	40034	4	0	40000	other	0
H_03	6	Picture	+	1312077	0	1	15179	2	0	15050	other	0
H_03	7	Picture	pos_8a.jpg	1328924	0	1	40033	2	0	40000	other	0
H_03	8	Picture	+	1369124	0	1	17848	2	0	17700	other	0
H_03	9	Picture	pos_10a.jpg	1388473	0	1	40033	2	0	40000	other	0
H_03	10	Picture	+	1428673	0	1	18181	2	0	18010	other	0
H_03	11	Picture	neg_5a.jpg	1448344	0	20	40044	21	0	40000	other	0
H_03	12	Picture	+	1488555	0	1	17181	2	0	17120	other	0
H_03	13	Picture	neg_28a.jpg	1507237	0	1	40033	2	0	40000	other	0
H_03	14	Picture	+	1547437	0	1	17347	3	0	17290	other	0
H_03	15	Picture	pos_22a.jpg	1566452	0	2	40033	3	0	40000	other	0
H_03	16	Picture	+	1606652	0	1	16180	2	0	16130	other	0
H_03	17	Picture	neu_5a.jpg	1624500	0	1	40033	2	0	40000	other	0
H_03	18	Picture	+	1664700	0	1	17681	2	0	17560	other	0
H_03	19	Picture	pos_26a.jpg	1683882	0	2	40033	3	0	40000	other	0
H_03	20	Picture	+	1724082	0	1	15513	2	0	15400	other	0
H_03	21	Picture	neu_8a.jpg	1741263	0	1	40033	2	0	40000	other	0
H_03	22	Picture	+	1781463	0	1	18181	2	0	18140	other	0
H_03	23	Picture	pos_29a.jpg	1801134	0	30	40044	32	0	40000	other	0
H_03	24	Picture	+	1841345	0	1	16013	2	0	15920	other	0
H_03	25	Picture	neg_23a.jpg	1858837	0	191	40055	193	0	40000	other	0
H_03	26	Picture	+	1899059	0	1	18515	3	0	18440	other	0
H_03	27	Picture	neg_26a.jpg	1919242	0	2	40033	4	0	40000	other	0
H_03	28	Picture	+	1959442	0	1	16514	2	0	16380	other	0
H_03	29	Picture	neu_30a.jpg	1977624	0	1	40033	2	0	40000	other	0
H_03	30	Picture	+	2017823	0	2	17682	3	0	17560	other	0
H_03	31	Picture	pos_12a.jpg	2037173	0	1	40033	2	0	40000	other	0
H_03	32	Picture	+	2077372	0	2	17515	3	0	17400	other	0
H_03	33	Picture	neg_15a.jpg	2096388	0	1	40033	2	0	40000	other	0
H_03	34	Picture	+	2136588	0	1	17514	2	0	17430	other	0
H_03	35	Picture	neg_8a.jpg	2155770	0	2	40033	3	0	40000	other	0
H_03	36	Picture	+	2195970	0	1	17348	2	0	17270	other	0
H_03	37	Picture	neg_11a.jpg	2214986	0	1	40033	2	0	40000	other	0
H_03	38	Picture	+	2255185	0	2	16681	3	0	16540	other	0
H_03	39	Picture	neu_9a.jpg	2273534	0	1	40033	2	0	40000	other	0
H_03	40	Picture	+	2313734	0	1	19516	2	0	19410	other	0
H_03	41	Picture	neu_4a.jpg	2334751	0	1	40033	2	0	40000	other	0
H_03	42	Picture	+	2374951	0	1	19682	3	0	19650	other	0
H_03	43	Picture	pos_6a.jpg	2396135	0	1	40032	3	0	40000	other	0
H_03	44	Picture	+	2436334	0	1	20017	2	0	19990	other	0
H_03	45	Picture	neg_10a.jpg	2458019	0	1	40033	2	0	40000	other	0
H_03	46	Picture	+	2498219	0	1	20016	2	0	20000	other	0
H_03	47	Picture	neu_2a.jpg	2519717	0	187	40052	188	0	40000	other	0
H_03	48	Picture	+	2559936	0	1	18348	3	0	18330	other	0
H_03	49	Picture	neg_18a.jpg	2579952	0	2	40033	4	0	40000	other	0
H_03	50	Picture	+	2620152	0	1	17515	2	0	17440	other	0
H_03	51	Picture	neu_15a.jpg	2639160	0	23	40041	24	0	40000	other	0
H_03	52	Picture	+	2679368	0	1	18848	3	0	18810	other	0
H_03	53	Picture	pos_9a.jpg	2699708	0	24	40043	25	0	40000	other	0
H_03	54	Picture	+	2739917	0	2	17682	3	0	17570	other	0
H_03	55	Picture	neu_18a.jpg	2759267	0	1	40033	2	0	40000	other	0
H_03	56	Picture	+	2799466	0	2	17014	4	0	16840	other	0
H_03	57	Picture	pos_17a.jpg	2818148	0	2	40033	4	0	40000	other	0
H_03	58	Picture	+	2858348	0	1	15847	2	0	15740	other	0
H_03	59	Picture	neu_7a.jpg	2875863	0	1	40032	3	0	40000	other	0
H_03	60	Picture	+	2916062	0	2	19683	3	0	19550	other	0
H_03	61	Picture	neg_9a.jpg	2937246	0	2	40033	3	0	40000	other	0
H_03	62	Picture	+	2977446	0	1	16847	3	0	16810	other	0
H_03	63	Picture	pos_13a.jpg	2995777	0	186	40050	188	0	40000	other	0
H_03	64	Picture	+	3035994	0	1	17181	2	0	17030	other	0
H_03	65	Picture	pos_30a.jpg	3055677	0	1	40033	2	0	40000	other	0
H_03	66	Picture	+	3095877	0	1	17347	3	0	17330	other	0
H_03	67	Picture	pos_11a.jpg	3114716	0	21	40043	22	0	40000	other	0
H_03	68	Picture	+	3154925	0	2	20017	3	0	19910	other	0
H_03	69	Picture	pos_20a.jpg	3176610	0	1	40033	2	0	40000	other	0
H_03	70	Picture	+	3216810	0	1	15512	3	0	15440	other	0
H_03	71	Picture	neu_22a.jpg	3233990	0	2	40033	4	0	40000	other	0
H_03	72	Picture	+	3274190	0	1	18182	2	0	18080	other	0
H_03	73	Picture	neg_17a.jpg	3294040	0	1	40033	2	0	40000	other	0
H_03	74	Picture	+	3334240	0	1	16346	3	0	16280	other	0
H_03	75	Picture	neu_24a.jpg	3352079	0	26	40042	27	0	40000	other	0
H_03	76	Picture	+	3392287	0	2	16014	3	0	15990	other	0
H_03	77	Picture	neg_22a.jpg	3409786	0	184	40049	185	0	40000	other	0
H_03	78	Picture	+	3450002	0	1	19349	2	0	19330	other	0
H_03	79	Picture	neu_14a.jpg	3470819	0	201	40066	202	0	40000	other	0
H_03	80	Picture	+	3511052	0	1	17347	3	0	17270	other	0
H_03	81	Picture	neu_19a.jpg	3530724	0	18	40044	19	0	40000	other	0
H_03	82	Picture	+	3570934	0	2	17682	3	0	17560	other	0
H_03	83	Picture	neg_30a.jpg	3590117	0	1	40033	2	0	40000	other	0
H_03	84	Picture	+	3630317	0	1	15846	2	0	15730	other	0
H_03	85	Picture	pos_27a.jpg	3647831	0	1	40033	2	0	40000	other	0
H_03	86	Picture	+	3688031	0	1	19015	3	0	18970	other	0
H_03	87	Picture	pos_4a.jpg	3708548	0	1	40033	2	0	40000	other	0
H_03	88	Picture	+	3748747	0	2	17515	3	0	17440	other	0
H_03	89	Picture	neg_2a.jpg	3767755	0	21	40041	22	0	40000	other	0
H_03	90	Picture	+	3807963	0	1	18348	2	0	18290	other	0
H_03	91	Picture	pos_25a.jpg	3827804	0	20	40041	22	0	40000	other	0
H_03	92	Picture	+	3868012	0	1	17014	2	0	16890	other	0
H_03	93	Picture	neu_11a.jpg	3886694	0	1	40033	2	0	40000	other	0
H_03	94	Picture	+	3926894	0	1	18015	2	0	17960	other	0
H_03	95	Picture	pos_24a.jpg	3946410	0	1	40033	2	0	40000	other	0
H_03	96	Picture	+	3986610	0	1	17181	2	0	17130	other	0
H_03	97	Picture	neu_27a.jpg	4005292	0	1	40033	2	0	40000	other	0
H_03	98	Picture	+	4045492	0	1	20016	2	0	20000	other	0
H_03	99	Picture	neu_16a.jpg	4067000	0	26	40042	27	0	40000	other	0
H_03	100	Picture	+	4107209	0	1	15513	2	0	15470	other	0
H_03	101	Picture	pos_2a.jpg	4124223	0	1	40033	2	0	40000	other	0
H_03	102	Picture	+	4164423	0	1	18348	2	0	18230	other	0
H_03	103	Picture	neg_27a.jpg	4184439	0	2	40033	3	0	40000	other	0
H_03	104	Picture	+	4224639	0	1	17848	2	0	17800	other	0
H_03	105	Picture	neu_29a.jpg	4243971	0	185	40050	186	0	40000	other	0
H_03	106	Picture	+	4284188	0	1	20016	3	0	19900	other	0
