Scenario - 
Logfile written - 02/10/2016 11:12:58

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

N_05	4	Picture	+	1250864	0	1	16847	2	0	16830	other	0
N_05	6	Picture	+	1309245	0	2	17015	3	0	16940	other	0
N_05	8	Picture	+	1367627	0	1	19683	2	0	19660	other	0
N_05	10	Picture	+	1428510	0	2	15346	4	0	15180	other	0
N_05	12	Picture	+	1485057	0	1	16347	2	0	16210	other	0
N_05	14	Picture	+	1543439	0	1	16680	2	0	16530	other	0
N_05	16	Picture	+	1601320	0	1	16680	2	0	16600	other	0
N_05	18	Picture	+	1659201	0	1	17514	2	0	17390	other	0
N_05	20	Picture	+	1717916	0	1	15179	2	0	15020	other	0
N_05	22	Picture	+	1774296	0	1	19182	2	0	19140	other	0
N_05	24	Picture	+	1835346	0	1	17681	2	0	17560	other	0
N_05	26	Picture	+	1894228	0	1	16347	2	0	16320	other	0
N_05	28	Picture	+	1951775	0	1	17848	2	0	17810	other	0
N_05	30	Picture	+	2010824	0	1	18849	2	0	18760	other	0
N_05	32	Picture	+	2070873	0	2	17181	3	0	17130	other	0
N_05	34	Picture	+	2129255	0	1	19516	2	0	19340	other	0
N_05	36	Picture	+	2189972	0	1	16513	2	0	16460	other	0
N_05	38	Picture	+	2247686	0	1	18181	3	0	18070	other	0
N_05	40	Picture	+	2307068	0	1	17848	2	0	17740	other	0
N_05	42	Picture	+	2366117	0	1	15513	2	0	15360	other	0
N_05	44	Picture	+	2422830	0	1	19016	2	0	18930	other	0
N_05	46	Picture	+	2483047	0	1	19849	2	0	19710	other	0
N_05	48	Picture	+	2544097	0	1	17014	2	0	16980	other	0
N_05	50	Picture	+	2602312	0	1	15679	2	0	15580	other	0
N_05	52	Picture	+	2659025	0	1	17348	2	0	17240	other	0
N_05	54	Picture	+	2717573	0	1	16180	2	0	16080	other	0
N_05	56	Picture	+	2774954	0	1	16013	2	0	15850	other	0
N_05	58	Picture	+	2832168	0	1	18348	2	0	18190	other	0
N_05	60	Picture	+	2891717	0	1	17181	2	0	17030	other	0
N_05	62	Picture	+	2950098	0	1	19350	2	0	19310	other	0
N_05	64	Picture	+	3010648	0	1	16681	2	0	16570	other	0
N_05	66	Picture	+	3068529	0	1	19850	2	0	19800	other	0
N_05	68	Picture	+	3129580	0	1	16180	2	0	16040	other	0
N_05	70	Picture	+	3186960	0	1	17681	3	0	17630	other	0
N_05	72	Picture	+	3245842	0	1	16680	3	0	16510	other	0
N_05	74	Picture	+	3303723	0	1	19516	2	0	19480	other	0
N_05	76	Picture	+	3364440	0	1	18015	2	0	17940	other	0
N_05	78	Picture	+	3423655	0	1	18682	3	0	18600	other	0
N_05	80	Picture	+	3483538	0	1	17014	2	0	16850	other	0
N_05	82	Picture	+	3541753	0	1	17014	2	0	16940	other	0
N_05	84	Picture	+	3599967	0	2	19016	3	0	18950	other	0
N_05	86	Picture	+	3660017	0	1	18682	2	0	18640	other	0
N_05	88	Picture	+	3719900	0	1	19682	3	0	19570	other	0
N_05	90	Picture	+	3780783	0	1	15179	2	0	15070	other	0
N_05	92	Picture	+	3837163	0	1	17514	3	0	17480	other	0
N_05	94	Picture	+	3895878	0	1	16847	2	0	16730	other	0
N_05	96	Picture	+	3953926	0	1	18515	2	0	18380	other	0
N_05	98	Picture	+	4013808	0	2	18015	4	0	17860	other	0
N_05	100	Picture	+	4072857	0	1	18349	2	0	18260	other	0
N_05	102	Picture	+	4132406	0	1	16681	2	0	16580	other	0
N_05	104	Picture	+	4190287	0	1	16847	3	0	16810	other	0
N_05	106	Picture	+	4248335	0	1	19183	2	0	19120	other	0
N_05	108	Picture	+	4308718	0	1	15179	3	0	15120	other	0
N_05	110	Picture	+	4365098	0	1	18682	2	0	18670	other	0
N_05	112	Picture	+	4424981	0	1	19015	3	0	18850	other	0
N_05	114	Picture	+	4485197	0	1	16013	3	0	16000	other	0
N_05	116	Picture	+	4542411	0	1	19182	3	0	19010	other	0
N_05	118	Picture	+	4602794	0	1	18849	2	0	18800	other	0
N_05	120	Picture	+	4662844	0	1	18682	2	0	18620	other	0
N_05	122	Picture	+	4722726	0	1	17681	3	0	17610	other	0
N_05	124	Picture	+	4781608	0	1	17348	2	0	17330	other	0
N_05	126	Picture	+	4840156	0	2	18849	3	0	18680	other	0
N_05	128	Picture	+	4900206	0	1	18182	2	0	18130	other	0
N_05	130	Picture	+	4959588	0	1	18849	2	0	18830	other	0
N_05	132	Picture	+	5019638	0	1	15346	2	0	15210	other	0
N_05	134	Picture	+	5076184	0	1	17181	2	0	17150	other	0
N_05	136	Picture	+	5134733	0	1	19516	2	0	19380	other	0
N_05	138	Picture	+	5195449	0	1	18849	2	0	18830	other	0
N_05	140	Picture	+	5255499	0	1	18515	2	0	18470	other	0
N_05	142	Picture	+	5315215	0	1	16680	2	0	16590	other	0
N_05	144	Picture	+	5373096	0	1	17681	2	0	17570	other	0
N_05	146	Picture	+	5431978	0	1	19682	3	0	19660	other	0
N_05	148	Picture	+	5492861	0	1	18349	2	0	18210	other	0
N_05	150	Picture	+	5552410	0	1	19183	2	0	19160	other	0
N_05	152	Picture	+	5612793	0	1	16180	2	0	16080	other	0
N_05	154	Picture	+	5670174	0	1	17514	3	0	17400	other	0
N_05	156	Picture	+	5728889	0	1	18348	3	0	18270	other	0
N_05	158	Picture	+	5788438	0	1	15346	2	0	15250	other	0
N_05	160	Picture	+	5844985	0	1	16847	2	0	16790	other	0
N_05	162	Picture	+	5903033	0	1	19516	2	0	19470	other	0
N_05	164	Picture	+	5963749	0	1	17181	2	0	17100	other	0
N_05	166	Picture	+	6022131	0	1	17347	3	0	17260	other	0
N_05	168	Picture	+	6080679	0	1	15513	2	0	15410	other	0
