Scenario - 
Logfile written - 03/04/2016 10:13:35

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

h14	4	Picture	+	1250972	0	1	17666	1	0	17630	other	0
h14	6	Picture	+	1310804	0	1	16666	1	0	16590	other	0
h14	8	Picture	+	1369636	0	1	18666	1	0	18540	other	0
h14	10	Picture	+	1430468	0	1	17000	1	0	16940	other	0
h14	12	Picture	+	1489300	0	1	18833	1	0	18730	other	0
h14	14	Picture	+	1550132	0	1	16166	1	0	16060	other	0
h14	16	Picture	+	1608131	0	1	15666	1	0	15570	other	0
h14	18	Picture	+	1665797	0	1	16166	1	0	16140	other	0
h14	20	Picture	+	1723795	0	1	19833	1	0	19790	other	0
h14	22	Picture	+	1785794	0	1	15333	1	0	15240	other	0
h14	24	Picture	+	1843293	0	1	19833	1	0	19730	other	0
h14	26	Picture	+	1905291	0	1	19500	1	0	19370	other	0
h14	28	Picture	+	1966957	0	1	16333	1	0	16190	other	0
h14	30	Picture	+	2025455	0	1	18666	1	0	18550	other	0
h14	32	Picture	+	2086287	0	1	20000	1	0	19890	other	0
h14	34	Picture	+	2148119	0	1	16333	1	0	16240	other	0
h14	36	Picture	+	2206618	0	1	15666	1	0	15550	other	0
h14	38	Picture	+	2264450	0	1	16333	1	0	16220	other	0
h14	40	Picture	+	2323616	0	1	20000	1	0	19860	other	0
h14	42	Picture	+	2385614	0	1	18500	1	0	18460	other	0
h14	44	Picture	+	2446280	0	1	19166	1	0	19000	other	0
h14	46	Picture	+	2507445	0	1	19166	1	0	19050	other	0
h14	48	Picture	+	2568777	0	1	17333	1	0	17180	other	0
h14	50	Picture	+	2628109	0	1	19500	1	0	19460	other	0
h14	52	Picture	+	2689774	0	1	18666	1	0	18640	other	0
h14	54	Picture	+	2750440	0	1	15833	1	0	15810	other	0
h14	56	Picture	+	2808272	0	1	18666	1	0	18530	other	0
h14	58	Picture	+	2869104	0	1	16666	1	0	16500	other	0
h14	60	Picture	+	2927936	0	1	17333	1	0	17290	other	0
h14	62	Picture	+	2987101	0	1	15333	1	0	15180	other	0
h14	64	Picture	+	3044600	0	1	18666	1	0	18650	other	0
h14	66	Picture	+	3105932	0	1	17166	1	0	17050	other	0
h14	68	Picture	+	3165264	0	1	15333	1	0	15210	other	0
h14	70	Picture	+	3222763	0	1	20000	1	0	19880	other	0
h14	72	Picture	+	3284928	0	1	16166	1	0	16020	other	0
h14	74	Picture	+	3343260	0	1	19166	1	0	19150	other	0
h14	76	Picture	+	3404259	0	1	18500	1	0	18440	other	0
h14	78	Picture	+	3464924	0	1	16833	1	0	16760	other	0
h14	80	Picture	+	3523923	0	1	15333	1	0	15190	other	0
h14	82	Picture	+	3581421	0	1	16666	1	0	16560	other	0
h14	84	Picture	+	3640253	0	1	17333	1	0	17250	other	0
h14	86	Picture	+	3699752	0	1	16000	1	0	15830	other	0
h14	88	Picture	+	3757918	0	1	18333	1	0	18280	other	0
h14	90	Picture	+	3818416	0	1	15666	1	0	15620	other	0
h14	92	Picture	+	3876248	0	1	17833	1	0	17680	other	0
h14	94	Picture	+	3936247	0	1	17833	1	0	17790	other	0
h14	96	Picture	+	3995912	0	1	18333	1	0	18200	other	0
h14	98	Picture	+	4056078	0	1	19666	1	0	19530	other	0
h14	100	Picture	+	4117421	0	323	17488	323	0	17370	other	0
h14	102	Picture	+	4176908	0	1	18166	1	0	18100	other	0
h14	104	Picture	+	4237407	0	1	16500	1	0	16460	other	0
h14	106	Picture	+	4296072	0	1	15333	1	0	15250	other	0
h14	108	Picture	+	4353571	0	1	17000	1	0	16850	other	0
h14	110	Picture	+	4412737	0	1	16833	1	0	16800	other	0
h14	112	Picture	+	4471569	0	1	16500	1	0	16410	other	0
h14	114	Picture	+	4530067	0	1	19500	1	0	19410	other	0
h14	116	Picture	+	4591733	0	1	20000	1	0	19850	other	0
h14	118	Picture	+	4653898	0	1	18500	1	0	18380	other	0
h14	120	Picture	+	4714563	0	1	19833	1	0	19760	other	0
h14	122	Picture	+	4776562	0	1	16166	1	0	16120	other	0
h14	124	Picture	+	4834894	0	1	17000	1	0	16930	other	0
h14	126	Picture	+	4893726	0	1	17166	1	0	17120	other	0
h14	128	Picture	+	4952892	0	1	16500	1	0	16340	other	0
h14	130	Picture	+	5011390	0	1	18833	1	0	18820	other	0
h14	132	Picture	+	5072056	0	1	17333	1	0	17270	other	0
h14	134	Picture	+	5131221	0	1	16000	1	0	15870	other	0
h14	136	Picture	+	5189220	0	1	15500	1	0	15470	other	0
h14	138	Picture	+	5246719	0	1	18833	1	0	18730	other	0
h14	140	Picture	+	5307717	0	1	18666	1	0	18650	other	0
h14	142	Picture	+	5368216	0	1	16833	1	0	16810	other	0
h14	144	Picture	+	5427048	0	1	19833	1	0	19670	other	0
h14	146	Picture	+	5488713	0	1	16166	1	0	16100	other	0
h14	148	Picture	+	5546712	0	1	18000	1	0	17840	other	0
h14	150	Picture	+	5606877	0	1	17166	1	0	17120	other	0
h14	152	Picture	+	5665876	0	1	19666	1	0	19600	other	0
h14	154	Picture	+	5727375	0	1	15166	1	0	15020	other	0
h14	156	Picture	+	5784540	0	1	17833	1	0	17740	other	0
h14	158	Picture	+	5844205	0	1	16166	1	0	16010	other	0
h14	160	Picture	+	5902538	0	1	17500	1	0	17450	other	0
h14	162	Picture	+	5961870	0	1	15833	1	0	15750	other	0
h14	164	Picture	+	6019702	0	1	15833	1	0	15740	other	0
h14	166	Picture	+	6077213	0	155	17487	155	0	17410	other	0
h14	168	Picture	+	6136699	0	1	18166	1	0	18070	other	0
h14	170	Picture	+	6196864	0	1	16000	1	0	15950	other	0
h14	172	Picture	+	6254863	0	1	16500	1	0	16430	other	0
h14	174	Picture	+	6313529	0	1	19500	1	0	19350	other	0
h14	176	Picture	+	6374861	0	1	15833	1	0	15690	other	0
h14	178	Picture	+	6432859	0	1	17000	1	0	16930	other	0
h14	180	Picture	+	6492025	0	1	17500	1	0	17370	other	0
h14	182	Picture	+	6551357	0	1	18500	1	0	18390	other	0
