Scenario - 
Logfile written - 02/26/2016 11:47:26

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

n11	4	Picture	+	1250970	0	1	17500	1	0	17400	other	0
n11	5	Picture	neg_29a.jpg	1270415	0	222	40054	222	0	40000	other	0
n11	6	Picture	+	1310635	0	1	16166	1	0	16020	other	0
n11	7	Picture	neu_3a.jpg	1328635	0	1	40166	1	0	40000	other	0
n11	8	Picture	+	1368967	0	1	18666	1	0	18580	other	0
n11	9	Picture	neg_4a.jpg	1389300	0	1	40166	1	0	40000	other	0
n11	10	Picture	+	1429632	0	1	17000	1	0	16950	other	0
n11	11	Picture	neu_23a.jpg	1448465	0	1	40166	1	0	40000	other	0
n11	12	Picture	+	1488798	0	1	17333	1	0	17280	other	0
n11	13	Picture	neu_6a.jpg	1507797	0	1	40166	1	0	40000	other	0
n11	14	Picture	+	1548130	0	1	15333	1	0	15290	other	0
n11	15	Picture	neu_19a.jpg	1565796	0	1	40166	1	0	40000	other	0
n11	16	Picture	+	1606128	0	1	19333	1	0	19200	other	0
n11	17	Picture	neg_21a.jpg	1627096	0	199	40031	199	0	40000	other	0
n11	18	Picture	+	1667293	0	1	15666	1	0	15540	other	0
n11	19	Picture	neg_13a.jpg	1684626	0	1	40166	1	0	40000	other	0
n11	20	Picture	+	1724959	0	1	19333	1	0	19240	other	0
n11	21	Picture	neg_12a.jpg	1745958	0	1	40166	1	0	40000	other	0
n11	22	Picture	+	1786291	0	1	15500	1	0	15400	other	0
n11	23	Picture	pos_17a.jpg	1803437	0	187	40019	187	0	40000	other	0
n11	24	Picture	+	1843623	0	1	16166	1	0	16060	other	0
n11	25	Picture	neg_9a.jpg	1861455	0	1	40166	1	0	40000	other	0
n11	26	Picture	+	1901788	0	1	17833	1	0	17730	other	0
n11	27	Picture	neu_9a.jpg	1921454	0	1	40166	1	0	40000	other	0
n11	28	Picture	+	1961786	0	1	17166	1	0	17130	other	0
n11	29	Picture	neu_27a.jpg	1980619	0	1	40166	1	0	40000	other	0
n11	30	Picture	+	2020952	0	1	16666	1	0	16560	other	0
n11	31	Picture	neu_8a.jpg	2039451	0	1	40166	1	0	40000	other	0
n11	32	Picture	+	2079784	0	1	15333	1	0	15220	other	0
n11	33	Picture	neu_11a.jpg	2096772	0	178	40176	178	0	40000	other	0
n11	34	Picture	+	2137116	0	1	16000	1	0	15830	other	0
n11	35	Picture	pos_1a.jpg	2154948	0	1	40166	1	0	40000	other	0
n11	36	Picture	+	2195281	0	1	19833	1	0	19770	other	0
n11	37	Picture	neu_29a.jpg	2216780	0	1	40166	1	0	40000	other	0
n11	38	Picture	+	2257113	0	1	18333	1	0	18250	other	0
n11	39	Picture	neg_6a.jpg	2277097	0	182	40014	182	0	40000	other	0
n11	40	Picture	+	2317278	0	1	16666	1	0	16530	other	0
n11	41	Picture	pos_28a.jpg	2336111	0	1	40166	1	0	40000	other	0
n11	42	Picture	+	2376443	0	1	19166	1	0	19070	other	0
n11	43	Picture	neg_1a.jpg	2397443	0	1	40166	1	0	40000	other	0
n11	44	Picture	+	2437775	0	1	18500	1	0	18340	other	0
n11	45	Picture	pos_15a.jpg	2458108	0	1	40166	1	0	40000	other	0
n11	46	Picture	+	2498440	0	1	17166	1	0	17110	other	0
n11	47	Picture	neg_15a.jpg	2517273	0	1	40166	1	0	40000	other	0
n11	48	Picture	+	2557605	0	1	19000	1	0	18970	other	0
n11	49	Picture	pos_11a.jpg	2578272	0	1	40166	1	0	40000	other	0
n11	50	Picture	+	2618604	0	1	17166	1	0	17130	other	0
n11	51	Picture	pos_25a.jpg	2637409	0	195	40027	195	0	40000	other	0
n11	52	Picture	+	2677602	0	1	15166	1	0	15090	other	0
n11	53	Picture	pos_29a.jpg	2694435	0	1	40166	1	0	40000	other	0
n11	54	Picture	+	2734768	0	1	18166	1	0	18130	other	0
n11	55	Picture	neu_17a.jpg	2754601	0	1	40166	1	0	40000	other	0
n11	56	Picture	+	2794933	0	1	16833	1	0	16720	other	0
n11	57	Picture	pos_26a.jpg	2813433	0	1	40166	1	0	40000	other	0
n11	58	Picture	+	2853765	0	1	15333	1	0	15200	other	0
n11	59	Picture	neg_26a.jpg	2870744	0	187	40019	188	0	40000	other	0
n11	60	Picture	+	2910930	0	1	20000	1	0	19850	other	0
n11	61	Picture	pos_27a.jpg	2932763	0	1	40166	1	0	40000	other	0
n11	62	Picture	+	2973095	0	1	17500	1	0	17410	other	0
n11	63	Picture	pos_7a.jpg	2992262	0	1	40166	1	0	40000	other	0
n11	64	Picture	+	3032594	0	1	18333	1	0	18290	other	0
n11	65	Picture	pos_13a.jpg	3052564	0	197	40029	197	0	40000	other	0
n11	66	Picture	+	3092759	0	1	17000	1	0	16910	other	0
n11	67	Picture	pos_6a.jpg	3111425	0	1	40166	1	0	40000	other	0
n11	68	Picture	+	3151758	0	1	17833	1	0	17780	other	0
n11	69	Picture	neu_21a.jpg	3171257	0	1	40166	1	0	40000	other	0
n11	70	Picture	+	3211590	0	1	15166	1	0	15060	other	0
n11	71	Picture	neg_23a.jpg	3228391	0	199	40031	199	0	40000	other	0
n11	72	Picture	+	3268588	0	1	16500	1	0	16330	other	0
n11	73	Picture	neu_24a.jpg	3286754	0	1	40166	1	0	40000	other	0
n11	74	Picture	+	3327087	0	1	17500	1	0	17400	other	0
n11	75	Picture	neg_10a.jpg	3346420	0	1	40166	1	0	40000	other	0
n11	76	Picture	+	3386752	0	1	19333	1	0	19160	other	0
n11	77	Picture	neg_5a.jpg	3407752	0	1	40166	1	0	40000	other	0
n11	78	Picture	+	3448084	0	1	18333	1	0	18170	other	0
n11	79	Picture	neg_18a.jpg	3468250	0	1	40166	1	0	40000	other	0
n11	80	Picture	+	3508582	0	1	17000	1	0	16870	other	0
n11	81	Picture	neg_17a.jpg	3527415	0	1	40166	1	0	40000	other	0
n11	82	Picture	+	3567748	0	1	15666	1	0	15610	other	0
n11	83	Picture	pos_19a.jpg	3585057	0	191	40023	191	0	40000	other	0
n11	84	Picture	+	3625246	0	1	19666	1	0	19550	other	0
n11	85	Picture	neu_16a.jpg	3646543	0	203	40035	203	0	40000	other	0
n11	86	Picture	+	3686745	0	1	15333	1	0	15230	other	0
n11	87	Picture	neu_20a.jpg	3703708	0	203	40035	204	0	40000	other	0
n11	88	Picture	+	3743910	0	1	19166	1	0	19090	other	0
n11	89	Picture	neu_22a.jpg	3764729	0	181	40013	181	0	40000	other	0
n11	90	Picture	+	3804908	0	1	17000	1	0	16880	other	0
n11	91	Picture	neu_26a.jpg	3823559	0	183	40015	183	0	40000	other	0
n11	92	Picture	+	3863740	0	1	17166	1	0	17040	other	0
n11	93	Picture	neg_7a.jpg	3882573	0	1	40166	1	0	40000	other	0
n11	94	Picture	+	3922906	0	1	17833	1	0	17760	other	0
n11	95	Picture	pos_8a.jpg	3942392	0	180	40012	180	0	40000	other	0
n11	96	Picture	+	3982571	0	1	16166	1	0	16120	other	0
n11	97	Picture	neg_16a.jpg	4000570	0	1	40166	1	0	40000	other	0
n11	98	Picture	+	4040903	0	1	17000	1	0	16900	other	0
n11	99	Picture	neg_28a.jpg	4059569	0	1	40166	1	0	40000	other	0
n11	100	Picture	+	4099901	0	1	18000	1	0	17960	other	0
n11	101	Picture	neg_20a.jpg	4119734	0	1	40166	1	0	40000	other	0
n11	102	Picture	+	4160067	0	1	16666	1	0	16500	other	0
n11	103	Picture	pos_5a.jpg	4178399	0	1	40166	1	0	40000	other	0
n11	104	Picture	+	4218732	0	1	19666	1	0	19520	other	0
n11	105	Picture	pos_9a.jpg	4240038	0	194	40025	194	0	40000	other	0
n11	106	Picture	+	4280230	0	1	18666	1	0	18630	other	0
n11	107	Picture	neg_3a.jpg	4300563	0	1	40166	1	0	40000	other	0
