Scenario - 
Logfile written - 12/15/2015 11:08:13

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

H01_pre	4	Picture	+	1250961	0	1	16666	2	0	16560	other	0
H01_pre	6	Picture	+	1308959	0	1	18500	2	0	18440	other	0
H01_pre	8	Picture	+	1368791	0	1	19999	2	0	19980	other	0
H01_pre	10	Picture	+	1430122	0	1	19333	2	0	19220	other	0
H01_pre	12	Picture	+	1490787	0	1	17166	2	0	17110	other	0
H01_pre	14	Picture	+	1549285	0	1	19666	2	0	19540	other	0
H01_pre	16	Picture	+	1610283	0	2	19000	3	0	18880	other	0
H01_pre	18	Picture	+	1670615	0	1	16999	3	0	16940	other	0
H01_pre	20	Picture	+	1728946	0	2	19666	4	0	19610	other	0
H01_pre	22	Picture	+	1789945	0	1	18332	2	0	18210	other	0
H01_pre	24	Picture	+	1849609	0	2	16667	3	0	16640	other	0
H01_pre	26	Picture	+	1907608	0	1	17666	2	0	17570	other	0
H01_pre	28	Picture	+	1966606	0	1	19333	2	0	19220	other	0
H01_pre	30	Picture	+	2027271	0	1	18999	2	0	18870	other	0
H01_pre	32	Picture	+	2087435	0	2	19167	3	0	19030	other	0
H01_pre	34	Picture	+	2148600	0	1	16833	2	0	16790	other	0
H01_pre	36	Picture	+	2206765	0	1	18500	2	0	18330	other	0
H01_pre	38	Picture	+	2266597	0	1	15999	2	0	15840	other	0
H01_pre	40	Picture	+	2324428	0	1	16500	2	0	16420	other	0
H01_pre	42	Picture	+	2382260	0	1	19166	2	0	19060	other	0
H01_pre	44	Picture	+	2442758	0	1	15333	2	0	15290	other	0
H01_pre	46	Picture	+	2499089	0	2	19667	3	0	19600	other	0
H01_pre	48	Picture	+	2560088	0	1	16666	2	0	16650	other	0
H01_pre	50	Picture	+	2618086	0	1	15666	2	0	15520	other	0
H01_pre	52	Picture	+	2675084	0	1	19499	3	0	19410	other	0
H01_pre	54	Picture	+	2735916	0	1	18832	2	0	18780	other	0
H01_pre	56	Picture	+	2796080	0	2	17000	3	0	16900	other	0
H01_pre	58	Picture	+	2854412	0	1	18333	2	0	18320	other	0
H01_pre	60	Picture	+	2914077	0	1	15499	2	0	15410	other	0
H01_pre	62	Picture	+	2970908	0	2	15333	3	0	15320	other	0
H01_pre	64	Picture	+	3027573	0	1	15666	3	0	15530	other	0
H01_pre	66	Picture	+	3084572	0	1	16832	3	0	16790	other	0
H01_pre	68	Picture	+	3142736	0	2	20000	3	0	19950	other	0
H01_pre	70	Picture	+	3204068	0	1	17833	2	0	17770	other	0
H01_pre	72	Picture	+	3263233	0	1	18666	2	0	18650	other	0
H01_pre	74	Picture	+	3323231	0	1	18666	2	0	18650	other	0
H01_pre	76	Picture	+	3383229	0	1	19666	2	0	19650	other	0
H01_pre	78	Picture	+	3444227	0	1	18666	2	0	18630	other	0
H01_pre	80	Picture	+	3504225	0	1	16333	2	0	16240	other	0
H01_pre	82	Picture	+	3561557	0	1	18833	2	0	18800	other	0
H01_pre	84	Picture	+	3621722	0	1	15333	2	0	15170	other	0
H01_pre	86	Picture	+	3678887	0	1	17166	2	0	17000	other	0
H01_pre	88	Picture	+	3737052	0	1	17332	3	0	17170	other	0
H01_pre	90	Picture	+	3795716	0	2	17333	3	0	17280	other	0
H01_pre	92	Picture	+	3854381	0	1	19833	2	0	19770	other	0
H01_pre	94	Picture	+	3915546	0	1	18500	2	0	18470	other	0
H01_pre	96	Picture	+	3975044	0	1	19000	2	0	18880	other	0
H01_pre	98	Picture	+	4035376	0	1	19999	2	0	19940	other	0
H01_pre	100	Picture	+	4096707	0	1	20000	2	0	19860	other	0
H01_pre	102	Picture	+	4158039	0	1	15999	2	0	15920	other	0
H01_pre	104	Picture	+	4215370	0	1	19833	2	0	19720	other	0
H01_pre	106	Picture	+	4276535	0	1	18666	2	0	18580	other	0
H01_pre	108	Picture	+	4336200	0	1	19666	2	0	19500	other	0
H01_pre	110	Picture	+	4397031	0	2	18666	4	0	18550	other	0
H01_pre	112	Picture	+	4457030	0	1	19999	2	0	19840	other	0
H01_pre	114	Picture	+	4518361	0	1	17333	2	0	17210	other	0
H01_pre	116	Picture	+	4577026	0	1	18666	2	0	18540	other	0
H01_pre	118	Picture	+	4637024	0	1	16999	3	0	16880	other	0
H01_pre	120	Picture	+	4695356	0	1	18499	2	0	18350	other	0
H01_pre	122	Picture	+	4755187	0	1	16666	2	0	16560	other	0
H01_pre	124	Picture	+	4812852	0	1	15333	2	0	15160	other	0
H01_pre	126	Picture	+	4869517	0	1	18499	2	0	18430	other	0
H01_pre	128	Picture	+	4929015	0	1	16500	2	0	16430	other	0
H01_pre	130	Picture	+	4986847	0	1	19832	3	0	19720	other	0
H01_pre	132	Picture	+	5048011	0	2	17667	3	0	17500	other	0
H01_pre	134	Picture	+	5107010	0	1	17332	3	0	17170	other	0
H01_pre	136	Picture	+	5165674	0	2	18500	3	0	18350	other	0
H01_pre	138	Picture	+	5225506	0	1	16000	2	0	15940	other	0
H01_pre	140	Picture	+	5282838	0	1	19666	2	0	19510	other	0
H01_pre	142	Picture	+	5343836	0	1	17999	2	0	17850	other	0
H01_pre	144	Picture	+	5403167	0	1	20000	2	0	19930	other	0
H01_pre	146	Picture	+	5464499	0	1	17332	3	0	17250	other	0
H01_pre	148	Picture	+	5523164	0	1	16166	2	0	16150	other	0
H01_pre	150	Picture	+	5580495	0	1	16500	2	0	16430	other	0
H01_pre	152	Picture	+	5638327	0	1	19999	2	0	19860	other	0
H01_pre	154	Picture	+	5699491	0	2	17833	3	0	17790	other	0
H01_pre	156	Picture	+	5758656	0	1	19666	2	0	19560	other	0
H01_pre	158	Picture	+	5819654	0	2	19167	3	0	19080	other	0
H01_pre	160	Picture	+	5880153	0	1	18166	2	0	18120	other	0
H01_pre	162	Picture	+	5939651	0	1	15333	2	0	15250	other	0
H01_pre	164	Picture	+	5996316	0	1	19332	3	0	19200	other	0
H01_pre	166	Picture	+	6056981	0	1	16332	2	0	16200	other	0
H01_pre	168	Picture	+	6114645	0	2	18166	4	0	18050	other	0
H01_pre	170	Picture	+	6173810	0	1	16833	2	0	16770	other	0
H01_pre	172	Picture	+	6231975	0	1	15833	2	0	15790	other	0
H01_pre	174	Picture	+	6289140	0	1	16666	2	0	16550	other	0
H01_pre	176	Picture	+	6346972	0	1	15832	3	0	15780	other	0
H01_pre	178	Picture	+	6404137	0	1	18832	2	0	18790	other	0
H01_pre	180	Picture	+	6463968	0	1	17500	2	0	17420	other	0
H01_pre	182	Picture	+	6522800	0	1	17666	2	0	17610	other	0
