Scenario - 
Logfile written - 12/07/2015 13:55:23

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

N01_post	4	Picture	+	1250958	0	1	18833	2	0	18730	other	0
N01_post	5	Picture	neu_13a.jpg	1270917	0	208	40039	209	0	40000	other	0
N01_post	6	Picture	+	1311123	0	1	16166	2	0	16000	other	0
N01_post	7	Picture	pos_14a.jpg	1328289	0	1	40165	2	0	40000	other	0
N01_post	8	Picture	+	1368621	0	1	17666	2	0	17570	other	0
N01_post	9	Picture	neg_3a.jpg	1387287	0	1	40165	2	0	40000	other	0
N01_post	10	Picture	+	1427619	0	1	15166	2	0	15130	other	0
N01_post	11	Picture	neu_30a.jpg	1443785	0	1	40165	3	0	40000	other	0
N01_post	12	Picture	+	1484117	0	1	15166	2	0	15060	other	0
N01_post	13	Picture	neu_24a.jpg	1500283	0	1	40166	2	0	40000	other	0
N01_post	14	Picture	+	1540615	0	1	19500	2	0	19460	other	0
N01_post	15	Picture	neg_12a.jpg	1560923	0	193	40024	194	0	40000	other	0
N01_post	16	Picture	+	1601113	0	1	16833	2	0	16710	other	0
N01_post	17	Picture	pos_26a.jpg	1618779	0	2	40166	3	0	40000	other	0
N01_post	18	Picture	+	1659111	0	2	16167	3	0	16040	other	0
N01_post	19	Picture	neu_25a.jpg	1676099	0	180	40010	182	0	40000	other	0
N01_post	20	Picture	+	1716276	0	1	18000	2	0	17950	other	0
N01_post	21	Picture	neg_27a.jpg	1735275	0	2	40166	3	0	40000	other	0
N01_post	22	Picture	+	1775607	0	2	15167	3	0	15140	other	0
N01_post	23	Picture	pos_6a.jpg	1791607	0	1	40165	2	0	40000	other	0
N01_post	24	Picture	+	1831939	0	1	16499	3	0	16470	other	0
N01_post	25	Picture	pos_3a.jpg	1849257	0	183	40013	185	0	40000	other	0
N01_post	26	Picture	+	1889437	0	1	15166	2	0	15060	other	0
N01_post	27	Picture	pos_16a.jpg	1905603	0	1	40166	2	0	40000	other	0
N01_post	28	Picture	+	1945935	0	1	20000	2	0	19940	other	0
N01_post	29	Picture	neg_1a.jpg	1966935	0	1	40165	2	0	40000	other	0
N01_post	30	Picture	+	2007266	0	2	16000	3	0	15980	other	0
N01_post	31	Picture	neu_27a.jpg	2024099	0	1	40166	2	0	40000	other	0
N01_post	32	Picture	+	2064431	0	1	18833	2	0	18820	other	0
N01_post	33	Picture	neg_14a.jpg	2084264	0	1	40165	2	0	40000	other	0
N01_post	34	Picture	+	2124596	0	1	17166	2	0	17020	other	0
N01_post	35	Picture	neu_16a.jpg	2142762	0	1	40165	2	0	40000	other	0
N01_post	36	Picture	+	2183094	0	1	16999	3	0	16960	other	0
N01_post	37	Picture	pos_13a.jpg	2201093	0	2	40166	3	0	40000	other	0
N01_post	38	Picture	+	2241425	0	2	18833	3	0	18750	other	0
N01_post	39	Picture	pos_20a.jpg	2261258	0	1	40165	3	0	40000	other	0
N01_post	40	Picture	+	2301590	0	1	19333	2	0	19320	other	0
N01_post	41	Picture	neg_30a.jpg	2321731	0	193	40024	194	0	40000	other	0
N01_post	42	Picture	+	2361921	0	2	17666	4	0	17500	other	0
N01_post	43	Picture	neg_21a.jpg	2380587	0	2	40166	3	0	40000	other	0
N01_post	44	Picture	+	2420919	0	2	18000	3	0	17940	other	0
N01_post	45	Picture	neu_15a.jpg	2439919	0	1	40165	2	0	40000	other	0
N01_post	46	Picture	+	2480251	0	1	17999	2	0	17890	other	0
N01_post	47	Picture	neu_10a.jpg	2499250	0	1	40165	3	0	40000	other	0
N01_post	48	Picture	+	2539582	0	1	15666	2	0	15580	other	0
N01_post	49	Picture	pos_15a.jpg	2556248	0	2	40166	3	0	40000	other	0
N01_post	50	Picture	+	2596580	0	1	17000	2	0	16880	other	0
N01_post	51	Picture	neu_17a.jpg	2614580	0	1	40165	2	0	40000	other	0
N01_post	52	Picture	+	2654912	0	1	18499	2	0	18440	other	0
N01_post	53	Picture	neu_1a.jpg	2674411	0	1	40165	2	0	40000	other	0
N01_post	54	Picture	+	2714743	0	1	16833	2	0	16800	other	0
N01_post	55	Picture	neu_21a.jpg	2732394	0	183	40014	184	0	40000	other	0
N01_post	56	Picture	+	2772574	0	1	19000	2	0	18960	other	0
N01_post	57	Picture	neg_17a.jpg	2792574	0	1	40165	2	0	40000	other	0
N01_post	58	Picture	+	2832906	0	1	18666	2	0	18510	other	0
N01_post	59	Picture	neu_28a.jpg	2852572	0	1	40165	2	0	40000	other	0
N01_post	60	Picture	+	2892904	0	1	17832	3	0	17810	other	0
N01_post	61	Picture	neg_13a.jpg	2911533	0	205	40035	207	0	40000	other	0
N01_post	62	Picture	+	2951735	0	1	18999	3	0	18830	other	0
