Scenario - 
Logfile written - 02/26/2016 09:56:38

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

h13	4	Picture	+	1250968	0	1	16333	1	0	16280	other	0
h13	6	Picture	+	1310133	0	1	18333	1	0	18160	other	0
h13	8	Picture	+	1370632	0	1	19500	1	0	19330	other	0
h13	10	Picture	+	1431797	0	1	19333	1	0	19220	other	0
h13	12	Picture	+	1493295	0	1	19000	1	0	18890	other	0
h13	14	Picture	+	1554294	0	1	17666	1	0	17560	other	0
h13	16	Picture	+	1613959	0	1	19666	1	0	19520	other	0
h13	18	Picture	+	1675624	0	1	19333	1	0	19200	other	0
h13	20	Picture	+	1737122	0	1	17666	1	0	17570	other	0
h13	22	Picture	+	1796788	0	1	15666	1	0	15500	other	0
h13	24	Picture	+	1854286	0	1	18833	1	0	18750	other	0
h13	26	Picture	+	1915118	0	1	19833	1	0	19810	other	0
h13	28	Picture	+	1976783	0	1	15500	1	0	15380	other	0
h13	30	Picture	+	2034282	0	1	19833	1	0	19670	other	0
h13	32	Picture	+	2096280	0	1	17166	1	0	17090	other	0
h13	34	Picture	+	2155279	0	1	18333	1	0	18320	other	0
h13	36	Picture	+	2215610	0	1	15166	1	0	15060	other	0
h13	38	Picture	+	2272776	0	1	17500	1	0	17480	other	0
h13	40	Picture	+	2332274	0	1	18666	1	0	18490	other	0
h13	42	Picture	+	2392939	0	1	17000	1	0	16850	other	0
h13	44	Picture	+	2451938	0	1	15833	1	0	15720	other	0
h13	46	Picture	+	2509770	0	1	17833	1	0	17670	other	0
h13	48	Picture	+	2569435	0	1	17166	1	0	17040	other	0
h13	50	Picture	+	2628433	0	1	19833	1	0	19740	other	0
h13	52	Picture	+	2690098	0	1	19833	1	0	19730	other	0
h13	54	Picture	+	2752097	0	1	20166	1	0	19990	other	0
h13	56	Picture	+	2814762	0	1	16666	1	0	16490	other	0
h13	58	Picture	+	2873260	0	1	16333	1	0	16320	other	0
h13	60	Picture	+	2931426	0	1	19833	1	0	19720	other	0
h13	62	Picture	+	2993257	0	1	19166	1	0	19120	other	0
h13	64	Picture	+	3054423	0	1	18333	1	0	18300	other	0
h13	66	Picture	+	3114754	0	1	17833	1	0	17660	other	0
h13	68	Picture	+	3174586	0	1	18666	1	0	18550	other	0
h13	70	Picture	+	3235251	0	1	19833	1	0	19660	other	0
h13	72	Picture	+	3296916	0	1	18666	1	0	18580	other	0
h13	74	Picture	+	3358415	0	1	16500	1	0	16340	other	0
h13	76	Picture	+	3417080	0	1	18666	1	0	18510	other	0
h13	78	Picture	+	3477912	0	1	16333	1	0	16280	other	0
h13	80	Picture	+	3536244	0	1	19000	1	0	18980	other	0
h13	82	Picture	+	3597242	0	1	16166	1	0	16130	other	0
h13	84	Picture	+	3655407	0	1	19000	1	0	18850	other	0
h13	86	Picture	+	3716572	0	1	19666	1	0	19590	other	0
h13	88	Picture	+	3778071	0	1	16333	1	0	16200	other	0
h13	90	Picture	+	3836236	0	1	15833	1	0	15670	other	0
h13	92	Picture	+	3893901	0	1	15166	1	0	15050	other	0
h13	94	Picture	+	3950900	0	1	17000	1	0	16910	other	0
h13	96	Picture	+	4010065	0	1	16666	1	0	16600	other	0
h13	98	Picture	+	4068730	0	1	15500	1	0	15430	other	0
h13	100	Picture	+	4126062	0	1	19666	1	0	19540	other	0
h13	102	Picture	+	4187727	0	1	15166	1	0	15130	other	0
h13	104	Picture	+	4244892	0	1	17166	1	0	17000	other	0
h13	106	Picture	+	4304224	0	1	19666	1	0	19520	other	0
h13	108	Picture	+	4365889	0	1	18166	1	0	18020	other	0
h13	110	Picture	+	4425888	0	1	18833	1	0	18780	other	0
h13	112	Picture	+	4486720	0	1	17666	1	0	17550	other	0
h13	114	Picture	+	4546218	0	1	19666	1	0	19610	other	0
h13	116	Picture	+	4607883	0	1	16333	1	0	16270	other	0
h13	118	Picture	+	4666215	0	1	16500	1	0	16360	other	0
h13	120	Picture	+	4724547	0	1	15833	1	0	15770	other	0
h13	122	Picture	+	4782212	0	1	19166	1	0	19120	other	0
h13	124	Picture	+	4843377	0	1	19333	1	0	19190	other	0
h13	126	Picture	+	4904709	0	1	16000	1	0	15870	other	0
h13	128	Picture	+	4962541	0	1	17166	1	0	17080	other	0
h13	130	Picture	+	5021706	0	1	18666	1	0	18600	other	0
h13	132	Picture	+	5082371	0	1	15833	1	0	15730	other	0
h13	134	Picture	+	5140203	0	1	16166	1	0	16070	other	0
h13	136	Picture	+	5198202	0	1	17666	1	0	17520	other	0
h13	138	Picture	+	5257867	0	1	19000	1	0	18860	other	0
h13	140	Picture	+	5318699	0	1	18333	1	0	18220	other	0
h13	142	Picture	+	5379030	0	1	17166	1	0	17020	other	0
h13	144	Picture	+	5438195	0	1	16333	1	0	16220	other	0
h13	146	Picture	+	5496527	0	1	15500	1	0	15370	other	0
h13	148	Picture	+	5554026	0	1	19833	1	0	19750	other	0
h13	150	Picture	+	5616024	0	1	18833	1	0	18820	other	0
h13	152	Picture	+	5676856	0	1	15833	1	0	15810	other	0
h13	154	Picture	+	5734688	0	1	18833	1	0	18790	other	0
h13	156	Picture	+	5795686	0	1	16500	1	0	16450	other	0
h13	158	Picture	+	5854352	0	1	15166	1	0	15140	other	0
h13	160	Picture	+	5911683	0	1	19833	1	0	19800	other	0
h13	162	Picture	+	5973515	0	1	17166	1	0	17030	other	0
h13	164	Picture	+	6032847	0	1	17666	1	0	17520	other	0
h13	166	Picture	+	6092512	0	1	15333	1	0	15310	other	0
h13	168	Picture	+	6149677	0	1	17333	1	0	17230	other	0
h13	170	Picture	+	6209009	0	1	16833	1	0	16760	other	0
h13	172	Picture	+	6268008	0	1	19000	1	0	18880	other	0
h13	174	Picture	+	6328840	0	1	16333	1	0	16250	other	0
h13	176	Picture	+	6387172	0	1	19999	1	0	19880	other	0
h13	178	Picture	+	6449003	0	1	17000	1	0	16960	other	0
h13	180	Picture	+	6507835	0	1	15166	1	0	15130	other	0
h13	182	Picture	+	6565000	0	1	17500	1	0	17400	other	0
