Scenario - 
Logfile written - 12/16/2015 15:14:27

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

H02_post	4	Picture	+	1250965	0	1	17833	2	0	17730	other	0
H02_post	5	Picture	pos_18a.jpg	1269937	0	196	40027	197	0	40000	other	0
H02_post	6	Picture	+	1310130	0	2	19666	4	0	19530	other	0
H02_post	7	Picture	pos_10a.jpg	1330796	0	2	40166	3	0	40000	other	0
H02_post	8	Picture	+	1371129	0	1	17999	2	0	17950	other	0
H02_post	9	Picture	pos_15a.jpg	1390128	0	1	40166	2	0	40000	other	0
H02_post	10	Picture	+	1430460	0	2	16000	3	0	15930	other	0
H02_post	11	Picture	neg_2a.jpg	1447460	0	1	40166	2	0	40000	other	0
H02_post	12	Picture	+	1487792	0	1	19833	2	0	19780	other	0
H02_post	13	Picture	neg_26a.jpg	1508625	0	1	40166	2	0	40000	other	0
H02_post	14	Picture	+	1548957	0	1	15833	2	0	15820	other	0
H02_post	15	Picture	neg_11a.jpg	1565790	0	1	40166	2	0	40000	other	0
H02_post	16	Picture	+	1606122	0	1	16833	2	0	16720	other	0
H02_post	17	Picture	neg_8a.jpg	1623955	0	1	40166	2	0	40000	other	0
H02_post	18	Picture	+	1664287	0	2	18833	3	0	18770	other	0
H02_post	19	Picture	pos_25a.jpg	1684120	0	1	40166	2	0	40000	other	0
H02_post	20	Picture	+	1724452	0	1	20000	2	0	19950	other	0
H02_post	21	Picture	pos_17a.jpg	1745452	0	1	40165	3	0	40000	other	0
H02_post	22	Picture	+	1785784	0	1	17666	2	0	17640	other	0
H02_post	23	Picture	neu_26a.jpg	1804284	0	1	40165	2	0	40000	other	0
H02_post	24	Picture	+	1844616	0	1	15833	2	0	15690	other	0
H02_post	25	Picture	neu_19a.jpg	1861949	0	1	40165	2	0	40000	other	0
H02_post	26	Picture	+	1902281	0	1	16833	2	0	16710	other	0
H02_post	27	Picture	pos_6a.jpg	1919947	0	1	40166	2	0	40000	other	0
H02_post	28	Picture	+	1960279	0	1	18666	3	0	18650	other	0
H02_post	29	Picture	pos_13a.jpg	1979945	0	2	40166	3	0	40000	other	0
H02_post	30	Picture	+	2020278	0	1	16333	2	0	16310	other	0
H02_post	31	Picture	neu_5a.jpg	2037611	0	1	40165	2	0	40000	other	0
H02_post	32	Picture	+	2077943	0	1	19499	2	0	19450	other	0
H02_post	33	Picture	neg_21a.jpg	2098442	0	1	40166	2	0	40000	other	0
H02_post	34	Picture	+	2138774	0	2	17000	3	0	16880	other	0
H02_post	35	Picture	pos_9a.jpg	2156774	0	1	40165	3	0	40000	other	0
H02_post	36	Picture	+	2197106	0	1	15500	2	0	15470	other	0
H02_post	37	Picture	neg_30a.jpg	2213410	0	197	40028	198	0	40000	other	0
H02_post	38	Picture	+	2253605	0	1	18666	2	0	18530	other	0
H02_post	39	Picture	pos_11a.jpg	2273271	0	1	40165	2	0	40000	other	0
H02_post	40	Picture	+	2313603	0	1	18166	2	0	18150	other	0
H02_post	41	Picture	neg_19a.jpg	2332769	0	1	40166	2	0	40000	other	0
H02_post	42	Picture	+	2373101	0	1	15167	2	0	15050	other	0
H02_post	43	Picture	neu_20a.jpg	2389268	0	1	40165	2	0	40000	other	0
H02_post	44	Picture	+	2429600	0	1	15833	2	0	15740	other	0
H02_post	45	Picture	neu_25a.jpg	2446253	0	181	40012	182	0	40000	other	0
H02_post	46	Picture	+	2486432	0	1	18499	2	0	18360	other	0
H02_post	47	Picture	pos_3a.jpg	2505746	0	186	40017	187	0	40000	other	0
H02_post	48	Picture	+	2545930	0	1	17833	2	0	17710	other	0
H02_post	49	Picture	pos_1a.jpg	2564763	0	1	40165	2	0	40000	other	0
H02_post	50	Picture	+	2605095	0	1	17166	2	0	17140	other	0
H02_post	51	Picture	neg_6a.jpg	2623261	0	1	40166	2	0	40000	other	0
H02_post	52	Picture	+	2663593	0	2	15500	3	0	15370	other	0
H02_post	53	Picture	neu_23a.jpg	2680093	0	1	40166	2	0	40000	other	0
H02_post	54	Picture	+	2720425	0	1	15166	3	0	15100	other	0
H02_post	55	Picture	neg_18a.jpg	2736591	0	2	40166	3	0	40000	other	0
H02_post	56	Picture	+	2776924	0	1	18999	2	0	18870	other	0
H02_post	57	Picture	neg_13a.jpg	2796756	0	2	40166	3	0	40000	other	0
H02_post	58	Picture	+	2837089	0	1	18332	3	0	18320	other	0
H02_post	59	Picture	neg_14a.jpg	2856421	0	2	40166	3	0	40000	other	0
H02_post	60	Picture	+	2896754	0	1	15499	2	0	15370	other	0
H02_post	61	Picture	pos_8a.jpg	2913253	0	1	40166	2	0	40000	other	0
H02_post	62	Picture	+	2953585	0	2	18500	3	0	18380	other	0
H02_post	63	Picture	neu_9a.jpg	2973085	0	1	40165	3	0	40000	other	0
H02_post	64	Picture	+	3013417	0	1	19166	2	0	19060	other	0
H02_post	65	Picture	pos_26a.jpg	3033404	0	180	40012	181	0	40000	other	0
H02_post	66	Picture	+	3073582	0	1	18666	2	0	18630	other	0
H02_post	67	Picture	neu_27a.jpg	3093041	0	209	40040	210	0	40000	other	0
H02_post	68	Picture	+	3133247	0	1	16166	3	0	16110	other	0
H02_post	69	Picture	neg_27a.jpg	3150413	0	2	40166	3	0	40000	other	0
H02_post	70	Picture	+	3190746	0	1	16999	2	0	16980	other	0
H02_post	71	Picture	pos_14a.jpg	3208745	0	1	40166	2	0	40000	other	0
H02_post	72	Picture	+	3249077	0	1	17166	3	0	17150	other	0
H02_post	73	Picture	pos_30a.jpg	3267723	0	188	40019	189	0	40000	other	0
H02_post	74	Picture	+	3307909	0	1	16000	2	0	15980	other	0
H02_post	75	Picture	pos_2a.jpg	3324909	0	1	40165	2	0	40000	other	0
H02_post	76	Picture	+	3365241	0	1	19166	2	0	19050	other	0
H02_post	77	Picture	neu_15a.jpg	3385407	0	1	40165	3	0	40000	other	0
H02_post	78	Picture	+	3425739	0	1	15333	2	0	15270	other	0
H02_post	79	Picture	neu_17a.jpg	3442072	0	1	40166	2	0	40000	other	0
H02_post	80	Picture	+	3482404	0	1	19333	2	0	19170	other	0
H02_post	81	Picture	neu_12a.jpg	3502570	0	2	40166	3	0	40000	other	0
H02_post	82	Picture	+	3542903	0	1	19999	2	0	19830	other	0
H02_post	83	Picture	neg_20a.jpg	3563902	0	1	40166	2	0	40000	other	0
H02_post	84	Picture	+	3604234	0	1	17500	2	0	17360	other	0
H02_post	85	Picture	neg_3a.jpg	3622734	0	1	40165	2	0	40000	other	0
H02_post	86	Picture	+	3663066	0	1	19333	2	0	19190	other	0
